,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,id
5032,0.697,0.726,-5.204,0.22,0.196,2.42e-06,0.704,161.997,3etxMncvnemdyJlDVBuIat
5033,0.923,0.508,-8.668,0.0468,0.104,1.21e-05,0.126,108.039,4bdJHQp90ymjEIkkYhcENB
5034,0.749,0.398,-7.44,0.171,0.648,1.26e-06,0.115,80.032,05nbZ1xxVNwUTcGwLbp7CN
5035,0.665,0.498,-8.185,0.0832,0.228,0.0,0.0757,81.967,5yuShbu70mtHXY0yLzCQLQ
5036,0.795,0.728,-4.712,0.0544,0.207,0.0,0.237,146.979,790MhTXPFrYkrqCKvpg4t1
5037,0.678,0.395,-8.639,0.12,0.411,0.00544,0.122,170.065,1xpXnpIpuvzpx9jz15baJF
5038,0.444,0.627,-8.744,0.252,0.123,0.0,0.0795,98.21,0m1KYWlT6LhFRBDVq9UNx4
5039,0.585,0.485,-6.185,0.079,0.152,0.0,0.13,116.938,6h1xdS8aAJE6k1vox81wF9
5040,0.813,0.528,-6.305,0.313,0.0715,0.0,0.125,79.532,1uL78kFWxhz3umTMWJu8n5
5041,0.834,0.748,-2.655,0.0476,0.263,0.0,0.121,132.071,3rapfWJHWhCzV1773Wya1u
5042,0.797,0.533,-9.74,0.0412,0.0172,0.000152,0.103,131.036,7AQim7LbvFVZJE3O8TYgf2
5043,0.66,0.491,-6.645,0.101,0.0338,0.0,0.101,154.132,5qbcsZMwL0x46sX7VO37Ye
5044,0.851,0.625,-5.417,0.303,0.195,0.0,0.266,99.061,2NyrXRn4tancYPW6JwtTl2
5045,0.89,0.633,-5.475,0.168,0.0232,0.000343,0.0993,139.948,1XRgIKC5TPwo7nWGyKqgG0
5046,0.694,0.496,-12.087,0.089,0.592,0.0,0.0859,121.037,5kU8CmW7jK8CYe5loxfgXR
5047,0.798,0.568,-9.072,0.135,0.0213,0.0,0.0586,148.88,6JjEVlMkfHWMeYavkEYzNO
5048,0.723,0.863,-7.89,0.0338,0.0383,0.0317,0.128,136.302,2PzU4IB8Dr6mxV3lHuaG34
5049,0.702,0.668,-9.237,0.214,0.518,0.0,0.0588,116.063,1Ud6moTC0KyXMq1Oxfien0
5050,0.631,0.932,-4.142,0.0354,0.0436,0.137,0.0918,122.429,7HKez549fwJQDzx3zLjHKC
5051,0.634,0.63,-8.277,0.031,0.447,0.039,0.17,118.628,6H3kDe7CGoWYBabAeVWGiD
5052,0.421,0.751,-9.584,0.0472,0.2,0.0,0.17,89.839,6ToM0uwxtPKo9CMpbPGYvM
5053,0.763,0.786,-6.472,0.229,0.0146,0.0114,0.0817,93.857,33ZXjLCpiINn8eQIDYEPTD
5054,0.413,0.725,-5.787,0.0324,0.369,2.16e-05,0.0905,124.618,5uvosCdMlFdTXhoazkTI5R
5055,0.564,0.932,-10.068,0.0554,0.013,0.169,0.349,112.937,78lgmZwycJ3nzsdgmPPGNx
5056,0.412,0.902,-11.6,0.405,0.0484,0.131,0.405,89.74,0hCB0YR03f6AmQaHbwWDe8
5057,0.468,0.607,-11.367,0.0336,0.072,0.000852,0.225,98.429,3MODES4TNtygekLl146Dxd
5058,0.741,0.697,-7.028,0.0277,0.0664,2.28e-05,0.133,116.109,2LawezPeJhN4AWuSB0GtAU
5059,0.508,0.774,-5.973,0.0321,0.0586,4.87e-06,0.063,178.946,20OFwXhEXf12DzwXmaV7fj
5060,0.65,0.556,-13.587,0.0378,0.112,0.000637,0.109,128.241,6z2AyfE9GZxoHqJVSA4NgN
5061,0.489,0.349,-14.295,0.0323,0.676,0.0789,0.0866,124.348,4YMQXzscifAREG0a7KNGhB
5062,0.804,0.696,-7.47,0.0899,0.00877,0.000985,0.314,95.721,3B4q6KbHbGV51HO3GznBFF
5063,0.69,0.681,-5.653,0.0379,0.0623,0.0,0.137,75.034,2PdIo7ewQPuAsP99LVg9uy
5064,0.801,0.548,-5.482,0.0516,0.0854,0.000232,0.387,92.059,4paJ10JPNCyOaLtz2cY928
5065,0.761,0.687,-6.185,0.131,0.00469,0.00532,0.245,95.089,0Jur3mZsQba3vqSpcmsOPm
5066,0.658,0.736,-6.097,0.308,0.113,0.0,0.0978,143.966,57IRaiAB4hBZu3gnNVZC0v
5067,0.726,0.225,-19.72,0.0588,0.00351,0.0,0.0655,142.988,4EDmwV0cTLJ31s9sLQ1x2p
5068,0.531,0.617,-6.111,0.0426,0.00225,0.000692,0.0296,81.64,5tFpkuwgFZQm3jv4PTX4VB
5069,0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,138.559,0d28khcov6AiegSCpG5TuT
5070,0.663,0.694,-8.627,0.171,0.0253,0.0,0.0698,167.953,1RKUoGiLEbcXN4GY4spQDx
5071,0.643,0.76,-4.747,0.289,0.107,0.0,0.113,151.943,5NQZ43por3JzTMIsq4i8aM
5072,0.589,0.827,-2.938,0.384,0.0143,0.00151,0.14,161.978,5STdMlrBf6pqWiNE7WqxSi
5073,0.594,0.858,-5.933,0.297,0.0275,0.0,0.398,187.81,7ELPiYjcp2DjvbrKdqcAx1
5074,0.734,0.429,-6.511,0.16,0.305,0.0,0.0659,83.021,1ysAvOdJgUjc6CqOQxepaz
5075,0.681,0.314,-9.319,0.0581,0.2,9.82e-06,0.1,139.992,6mapJIPnQ23RTAevUoE0DL
5076,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,77.169,6DCZcSspjsKoFjzjrWoCdn
5077,0.734,0.747,-8.762,0.193,0.00479,1.04e-05,0.296,116.656,24euWukGiHRz0vUihggppg
5078,0.762,0.638,-8.24,0.254,0.0471,0.0,0.206,114.013,5WW3yQpPcELj971Fv0oubr
5079,0.711,0.548,-8.176,0.0689,0.0213,6.35e-05,0.12,152.029,0mUP2phCdsDKpaCBAFXdjJ
5080,0.602,0.785,-5.041,0.284,0.0514,0.0,0.75,189.931,5e4AYaVnzJnR5H7tVbox9S
5081,0.876,0.519,-6.531,0.143,0.202,0.0,0.108,94.981,1ZAyjvIk9YiD76yYy0TEG6
5082,0.864,0.664,-7.315,0.104,0.0476,0.0,0.0863,94.932,5gQcxYXqnofyocKgEbGYKt
5083,0.712,0.593,-7.672,0.0358,0.0042,0.0,0.114,149.967,4hnPw0BbVyoI1abKJZPSaS
5084,0.823,0.764,-5.951,0.119,0.28,0.0,0.274,130.023,6TXWybNi0GA03gwoeq4Ioh
5085,0.918,0.58,-7.501,0.322,0.00108,6.12e-05,0.106,139.977,6HJ34Zyw6bg8yGm28AxLXf
5086,0.759,0.704,-4.03,0.3,0.184,0.0,0.104,90.055,5GyEbpUAN4ErmlPOxKgODR
5087,0.88,0.428,-8.28,0.206,0.149,5.05e-05,0.114,100.007,7sO5G9EABYOXQKNPNiE9NR
5088,0.708,0.529,-6.046,0.418,0.00404,1.01e-06,0.91,114.97,12Aj5HcNeRIYXRsZEdjOZH
5089,0.837,0.564,-12.517,0.068,0.17,0.000231,0.0633,129.98,6Z1bfW25Q9F5mgZwrh1fqp
5090,0.748,0.66,-4.704,0.0487,0.224,0.053,0.101,137.033,2BoeDIEzoS9diuyaqqVaDh
5091,0.851,0.638,-5.936,0.241,0.228,0.0,0.135,123.998,36JPhaE64VSjpVHta9p2EA
5092,0.79,0.768,-5.638,0.284,0.148,0.000947,0.126,80.029,7LptQZjp5wgdYDQZPjOV9O
5093,0.646,0.503,-7.218,0.0402,0.097,0.0,0.13,158.027,4y5tKWeAUcaFE6O8Fa8XsY
5094,0.692,0.716,-7.086,0.0549,0.0065,0.0,0.0446,77.194,22ofLN5vhsKamDgrWRu6Mc
5095,0.516,0.874,-2.571,0.186,0.0864,0.0,0.173,169.561,4dK00wCxlqWEeN8BoM1BHT
5096,0.817,0.673,-3.886,0.235,0.447,0.0,0.111,130.038,2x1MnggaXudiGIiWqstpMB
5097,0.611,0.478,-5.839,0.107,0.035,0.0,0.107,172.076,1AH60dMaEfNjzDoUIFwIQi
5098,0.851,0.666,-5.334,0.0694,0.139,0.0,0.105,134.068,5Qx9hngUBr30JFrNua7yp4
5099,0.841,0.665,-6.568,0.271,0.221,0.0,0.277,135.984,42owfuaPnbJBMpxILKSQDW
5100,0.85,0.405,-7.509,0.225,0.119,0.000118,0.0707,139.976,5tFep7dXGd7vEJ668wTPux
5101,0.69,0.881,-4.297,0.284,0.128,0.0,0.0927,169.973,5GpAhJpbHvUi6gY6RG15Ze
5102,0.513,0.28,-16.708,0.0441,0.811,7.48e-05,0.087,111.456,52Hq1nvCDDZ17dhgGWLnCI
5103,0.823,0.783,-6.274,0.154,0.21,0.0,0.113,141.882,7yotKA30dwTKNEGomV9ZsI
5104,0.747,0.704,-6.743,0.0986,0.136,0.0,0.131,136.936,1jQsKN68yE94tMYml0wHMd
5105,0.691,0.487,-6.416,0.268,0.0299,0.0,0.0868,104.98,0bhnUFDQFCEHCBlsQfHnj5
5106,0.734,0.543,-7.979,0.4,0.186,0.0,0.372,78.168,3rFF7kSm5qBOOPs6ljFgPp
5107,0.772,0.498,-7.661,0.649,0.115,0.0,0.0898,81.817,2UciqgwVDwro0fev3MFbxJ
5108,0.869,0.385,-7.801,0.297,0.135,0.0,0.0931,149.897,1AT4xjNarTswd0UZ5FlmKF
5109,0.829,0.527,-6.644,0.367,0.482,0.0,0.631,116.079,6tZ3b7ik1QDXFAZlXib0YZ
5110,0.678,0.567,-9.148,0.261,0.188,1.67e-06,0.164,84.039,5sWbwccBcyHsg5LEKWGZo9
5111,0.623,0.473,-8.336,0.461,0.626,0.0,0.119,84.066,0Px86mRlxdB3YqpK6KXWlr
5112,0.715,0.652,-7.909,0.396,0.101,0.0,0.11,109.28,6onwlDmIVKE8bBgyBRSuS0
5113,0.764,0.475,-12.618,0.114,0.345,0.0,0.14,129.974,40yJGQyEaBbIkXpwMFkXip
5114,0.719,0.626,-9.351,0.397,0.0607,0.0,0.0728,75.032,5Lgqu1th1KqlG97OF2gWGe
5115,0.679,0.648,-5.892,0.445,0.145,0.0,0.182,94.378,7EulRO07ZgchxqKUHb8Pvc
5116,0.657,0.421,-11.378,0.412,0.352,0.000218,0.187,174.063,6I6NX6tjGsxFAsIfGzY9lJ
5117,0.555,0.757,-7.868,0.0601,0.103,1.16e-06,0.0631,129.607,5dRQUolXAVX3BbCiIxmSsf
5118,0.761,0.221,-11.292,0.386,0.256,2.76e-06,0.109,81.329,6B0fJdJscs6PV9IhoVPIw9
5119,0.645,0.488,-5.863,0.414,0.0364,0.0,0.0932,83.877,0nlGbnIu4wMqwaceN6wHyh
5120,0.479,0.575,-6.636,0.331,0.397,1.01e-05,0.235,90.99,3Du1gVreaJ61I0dGwZ8rcx
5121,0.873,0.432,-8.932,0.244,0.776,0.0,0.125,101.024,4nfsladgcvF9FWK5JsDYQD
5122,0.764,0.362,-13.237,0.317,0.248,3e-06,0.0974,153.954,3OrzQ7xwaLyhEV7M10CqCS
5123,0.82,0.51,-7.14,0.0396,0.0308,0.00134,0.245,139.994,6XvNUtlAQXM3QLLkc1b86G
5124,0.825,0.543,-5.686,0.311,0.144,0.0,0.137,146.3,7t2299FXfx6x3XSaznUoBT
5125,0.669,0.421,-12.441,0.373,0.577,2.22e-06,0.0998,159.88,3IzrrsRBpu23x95jJo7d5S
5126,0.647,0.59,-8.204,0.13,0.0984,0.0,0.326,142.015,3DcmOVyqMR646P9evyhIre
5127,0.885,0.603,-4.413,0.224,0.559,0.0,0.166,119.919,7HYWMxjik8ajQhURG7QIVm
5128,0.68,0.549,-8.277,0.244,0.0919,7.14e-05,0.548,162.874,3JWh19WsndEFg0UFRFeTiU
5129,0.65,0.714,-5.318,0.038,0.133,0.000187,0.116,145.059,537l7spEsGg6aWl6Y9eKAs
5130,0.747,0.54,-7.303,0.119,0.286,0.0,0.275,134.921,49EgauTc1cGkHwPGCaHh1f
5131,0.75,0.809,-9.464,0.0927,0.0414,0.0,0.0794,119.994,2lvYqOE1inXlDyMQoxZgDq
5132,0.493,0.814,-6.755,0.277,0.499,0.0,0.104,79.769,40uBeeqgeL9PyZU4lrBqX2
5133,0.648,0.89,-6.715,0.215,0.566,0.0,0.341,180.132,6TdbYlOHbgBKApNWkfkcLu
5134,0.604,0.932,-5.279,0.345,0.484,0.0,0.715,187.971,2lgzFaeFCQ2H8jpgO6u5ue
5135,0.923,0.587,-6.401,0.262,0.15,0.0,0.118,94.978,1vnsGFNWNANWMg0CAeMkl2
5136,0.733,0.678,-7.771,0.438,0.121,0.0,0.344,175.985,5PTG6rrL6EPFD9E2QMI2pl
5137,0.889,0.818,-4.639,0.253,0.47,0.0,0.179,96.063,5ByAIlEEnxYdvpnezg7HTX
5138,0.69,0.521,-8.492,0.339,0.324,0.0,0.0534,100.028,68Dni7IE4VyPkTOH9mRWHr
5139,0.74,0.613,-4.88,0.145,0.258,0.00372,0.123,75.023,3ee8Jmje8o58CHK66QrVC2
5140,0.729,0.687,-8.06,0.25,0.0108,0.0,0.162,160.085,7ms3VzLTfr7fXNOqA4Mkx9
5141,0.921,0.537,-5.723,0.0804,0.556,0.00404,0.102,128.009,0JP9xo3adEtGSdUEISiszL
5142,0.511,0.566,-7.23,0.2,0.349,0.0,0.34,83.903,285pBltuF7vW8TeWk8hdRR
5143,0.671,0.529,-7.226,0.307,0.0769,0.000335,0.0856,161.989,4VXIryQMWpIdGgYR4TrjT1
5144,0.352,0.911,-5.23,0.0747,0.00121,0.0,0.0995,148.033,003vvx7Niy0yvhvHt4a68B
5145,0.768,0.676,-9.428,0.244,0.169,0.0,0.0843,119.98,3pfO7UQoYiX28WSTBR6Vl3
5146,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,127.975,7w87IxuO7BDcJ3YUqCyMTT
5147,0.832,0.439,-9.594,0.0996,0.606,5.45e-06,0.11,145.004,1zQ6uJovEnJTvExEfAL6vT
5148,0.641,0.607,-9.328,0.0523,0.73,0.0,0.0661,94.987,4mFjM5NwYYzWZCf9MS783f
5149,0.764,0.526,-6.381,0.0544,0.678,0.0,0.163,81.004,6vSRW8utiYAdoCfJG2v86r
5150,0.744,0.856,-4.115,0.084,0.116,0.0,0.328,145.966,4KtoztbBnU8JkP96u0B8HQ
5151,0.547,0.335,-9.2,0.0307,0.747,0.0,0.101,115.838,2DpJ9T2RVRanZcYFHKOAfA
5152,0.516,0.809,-6.419,0.0545,0.787,0.000331,0.303,75.099,2aEeghgUcnu75tzcolFMfs
5153,0.684,0.247,-13.71,0.0281,0.872,0.000166,0.113,106.522,7caj6X6NMX3tlhWnu1du6V
5154,0.568,0.626,-7.808,0.29,0.0977,0.0,0.531,158.028,4GjBVIk2B9bTqnkkqzApbt
5155,0.422,0.852,-3.546,0.208,0.0845,0.0,0.0687,82.914,2HzfRSfCogBSsgW2CckVA2
5156,0.65,0.749,-7.166,0.413,0.71,0.0,0.124,99.557,7a1DnbENcX0y10DxlavAiW
5157,0.542,0.587,-9.098,0.318,0.641,0.0,0.444,83.658,7lbZqtVk6fAUDLyHPRkaNh
5158,0.553,0.819,-6.348,0.0862,0.00865,0.0,0.422,138.026,3Z8GTtZcEkDiJzbdcFzr4F
5159,0.581,0.601,-5.673,0.0487,0.24,0.000143,0.114,80.012,2T2Tn41RJDWxIuF3Bh65AJ
5160,0.77,0.517,-8.956,0.157,0.0513,2.38e-06,0.112,128.992,5F8PyPDC921bAiqK2Njx8Q
5161,0.955,0.382,-9.862,0.224,0.203,0.0,0.19,103.983,08iX2ktJO07DybQCtmgokq
5162,0.539,0.789,-5.728,0.301,0.527,0.0,0.177,175.798,0TYBkM9W0SnWMy2HziEBjF
5163,0.429,0.864,-5.975,0.604,0.081,0.0,0.331,100.832,53VIWPPMz9S7ob0D8JxF9N
5164,0.625,0.546,-7.761,0.113,0.181,0.0,0.161,140.048,64Htv8vF8TUrWXW3DtSm6K
5165,0.907,0.407,-11.854,0.355,0.226,3.04e-05,0.125,124.028,5tmiEH8jitjP2b87Ihquku
5166,0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,139.059,6eYxmK9fdL4hwLnXG2zY3s
5167,0.684,0.574,-7.487,0.291,0.633,0.0,0.113,80.427,6FFKaCx6rav6iqj5ag8tTZ
5168,0.787,0.74,-6.163,0.0418,0.0847,1.46e-06,0.155,123.969,6VbMcdAFeYCXGwUnHmctba
5169,0.679,0.729,-6.426,0.148,0.858,0.0,0.199,156.006,2TovMvDqJk7zDBeaPt1akT
5170,0.758,0.729,-7.282,0.0474,0.0696,0.0,0.0716,94.005,5TCjRFzizrgHIyq0GMqGvC
5171,0.527,0.75,-6.247,0.3,0.0514,0.0,0.17,89.106,44WG43lprS0ZO3zQEBBOEc
5172,0.746,0.616,-7.073,0.0721,0.0058,0.0018,0.235,129.951,6kvNwOAuYlfe66m6ZC8Rmg
5173,0.837,0.42,-5.158,0.0629,0.177,0.0,0.356,123.157,6sQH5GFuqhvemSdP2oOfRi
5174,0.835,0.443,-6.852,0.259,0.0764,0.0,0.167,139.93,1AOawDTFjGmqvDPbqkYUEy
5175,0.801,0.932,-4.888,0.328,0.00564,0.0,0.341,135.033,6AHqxRsQ8BJAO5qqfpF2zz
5176,0.64,0.74,-4.083,0.0284,0.0115,0.00678,0.167,116.879,6K4t31amVTZDgR3sKmwUJJ
5177,0.572,0.418,-10.738,0.0349,0.635,0.0,0.0961,104.566,745H5CctFr12Mo7cqa1BMH
5178,0.757,0.64,-7.374,0.218,0.0565,0.0,0.0436,130.055,6IdY9Bc2TRygRcdfmbviTV
5179,0.647,0.814,-16.493,0.941,0.81,0.0,0.445,140.685,3ZVw1HR1QAQoKBygbhG4CE
5180,0.618,0.71,-6.066,0.331,0.407,0.0,0.183,112.014,5BQrp63SHCVf4bzCzJePne
5181,0.879,0.662,-6.162,0.309,0.033,0.0,0.716,117.975,0Y7di9ZCmB6Elad5WISaPc
5182,0.743,0.87,-2.188,0.212,0.0595,0.0,0.299,99.079,3wScL5W8H40zzCKN0atfBk
5183,0.902,0.819,-3.321,0.316,0.041,0.0,0.106,89.0,0CBQ0m3mufWH75LTYB3s6h
5184,0.58,0.577,-5.997,0.2,0.125,0.0,0.086,99.283,5cGpjfgAvidLy6znwkCxkP
5185,0.603,0.457,-5.384,0.297,0.526,0.0,0.0905,73.724,5IvdLxVB8gwwcgnEkXSSW2
5186,0.856,0.694,-4.393,0.169,0.371,0.0,0.109,122.08,0dbTQYW3Ad1FTzIA9t90E8
5187,0.785,0.44,-6.566,0.0401,0.0263,2.03e-06,0.122,118.089,3JX0dOCIAiaR8MP3ryXWuM
5188,0.765,0.55,-6.299,0.357,0.0283,0.0,0.139,97.004,2DnH4XlEkghUdE8ymdVom5
5189,0.623,0.568,-5.664,0.144,0.0302,0.0,0.25,149.852,05r1GGg1Rhs0RcUg27C82a
5190,0.803,0.571,-6.937,0.296,0.0169,0.0,0.252,140.002,0ubdf6zWT1It2saK41SkO0
5191,0.752,0.709,-5.053,0.28,0.0401,0.0,0.0601,84.974,2AwyHlbA6f641SEkizD5JG
5192,0.788,0.765,-3.93,0.439,0.274,0.0,0.216,144.049,5s6pKnF3ZPtuqvEx1i1V7U
5193,0.753,0.703,-3.417,0.212,0.144,0.0,0.325,149.991,1Dk3CfJEtqvj7Xg2AWwfEn
5194,0.929,0.598,-5.373,0.156,0.00705,0.0,0.0549,96.012,7EgI0dCaQuHFe3OTj5EpWI
5195,0.865,0.568,-5.112,0.24,0.0206,0.0,0.186,90.986,6wqWfSOZvTK18SAczoYm1L
5196,0.754,0.615,-5.346,0.171,0.275,0.0,0.13,140.036,1kaxyXcAi5ZHF3Q94QXsHK
5197,0.641,0.579,-8.276,0.0896,0.479,9.58e-05,0.214,145.995,6y4pOReFqH2wzo4CV91cZC
5198,0.651,0.718,-3.924,0.302,0.227,0.0,0.109,116.772,7cG6SxmQ24hQWnR8UThrk2
5199,0.746,0.644,-2.605,0.232,0.4,0.0,0.095,146.187,4E3qImtJzRqLt8ZZyLceOE
5200,0.677,0.665,-6.949,0.487,0.337,0.0,0.115,87.637,68lOQPb5tX8U2cQRuas0L2
5201,0.551,0.562,-6.862,0.163,0.0218,0.0,0.302,135.872,3BUWNzPWz2mDbptZmGEXpB
5202,0.422,0.399,-7.977,0.0401,0.679,0.0,0.0528,149.234,4lcM7UhovQcCa9efiHgPU7
5203,0.83,0.808,-5.417,0.0509,0.0648,0.0,0.0461,104.923,1EISpHrGu1GGP8XndYvutD
5204,0.819,0.733,-8.855,0.373,0.164,1.64e-06,0.301,91.981,5NezLDpPzg93azB7Q5F90s
5205,0.645,0.54,-10.401,0.239,0.0921,0.0,0.201,79.219,4sC74KUnmLEwq5pGafUXq7
5206,0.833,0.642,-6.338,0.0611,0.266,5.06e-06,0.251,86.017,34MqDD3411uJQvXsqpZv3D
5207,0.706,0.602,-10.065,0.0371,0.746,0.0926,0.868,84.987,6ybijeKdN1zICl2NqopfKA
5208,0.861,0.255,-15.485,0.462,0.661,0.00245,0.071,97.004,1Xp4VMzbZ2jmJ33Mjjoi6U
5209,0.834,0.16,-14.809,0.0644,0.819,0.677,0.115,85.004,6V19Q38MUZ5HwvjFaOOWEH
5210,0.634,0.862,-5.421,0.132,0.137,0.0,0.119,80.744,4FfWWltvPJfxsrg1Unk29R
5211,0.897,0.662,-6.903,0.292,0.0852,0.0,0.534,112.511,78QR3Wp35dqAhFEc2qAGjE
5212,0.734,0.735,-6.201,0.065,0.000813,3.25e-05,0.559,96.806,0eO8MW9YSTK3CjdaTYKlhF
5213,0.753,0.616,-8.245,0.0495,0.00583,1.77e-06,0.109,105.952,1Am3fwJi1NF1sD2McZfVWi
5214,0.713,0.826,-4.075,0.243,0.0897,0.0,0.421,86.444,1akgiRM3mN2nxu2AX6ACCW
5215,0.779,0.212,-9.759,0.0362,0.759,0.959,0.235,94.675,0yK8sWD6cfrc7pGfaPIcZH
5216,0.754,0.391,-8.942,0.33,0.314,0.0,0.0971,79.955,4kAcVK5L9OwGZMshygB83z
5217,0.742,0.463,-9.435,0.118,0.0188,0.0,0.247,139.997,1Yg8IlX5PlmQaSTQMdFyGg
5218,0.704,0.569,-5.722,0.0903,0.61,0.0,0.542,130.033,2kiS5lVw0Td4hx2jO00XyK
5219,0.893,0.413,-10.809,0.126,0.0164,2.92e-05,0.0729,157.997,4CswGTf5Upj1JKXnljQwN4
5220,0.901,0.522,-8.304,0.33,0.0114,0.0,0.259,104.053,4S8d14HvHb70ImctNgVzQQ
5221,0.729,0.625,-5.266,0.0315,0.194,0.00986,0.248,146.034,1xzBco0xcoJEDXktl7Jxrr
5222,0.733,0.584,-7.485,0.174,0.0563,0.0,0.0641,161.944,6FPxVmp66GVKkVvfiBWly4
5223,0.889,0.462,-9.821,0.0377,0.12,1.66e-06,0.0942,126.071,7oxy6gcerLrJ83E1dynA7W
5224,0.746,0.646,-5.287,0.101,0.345,0.0,0.0919,160.056,18F68VaMeeq05bCdINvx9x
5225,0.902,0.592,-7.151,0.179,0.0196,0.0,0.0962,117.899,0FWuoZiZygtNkeJqF9tXZC
5226,0.77,0.807,-4.2,0.207,0.088,0.0,0.108,97.383,4uax9U22ZAdqUxTMF1beUf
5227,0.817,0.687,-6.857,0.0762,0.012,0.0,0.344,142.024,0uEkcxPKj9JE0nxlwJWYlE
5228,0.721,0.622,-7.395,0.0708,0.09,4.46e-06,0.0976,91.01,5XJ3VZJ5sY6eueofr2QyF0
5229,0.759,0.759,-5.68,0.301,0.00227,0.0,0.109,91.967,0CFJoopJPNMEC7Itmp64Yb
5230,0.731,0.867,-5.881,0.032,0.0395,0.0,0.0861,104.019,3cfOd4CMv2snFaKAnMdnvK
5231,0.689,0.739,-5.81,0.026,1.51e-05,0.509,0.064,120.423,0q6LuUqGLUiCPP1cbdwFs3
5232,0.963,0.346,-9.309,0.53,0.0355,0.0,0.108,119.957,6vN77lE9LK6HP2DewaN6HZ
5233,0.905,0.614,-9.584,0.243,0.215,4.67e-06,0.43,128.007,2dNZAJtgWlSHbgQLnvdVrw
5234,0.761,0.661,-6.084,0.211,0.081,9.98e-06,0.14,160.063,5SOYmkRawOJrpufdWsAfo8
5235,0.64,0.663,-7.516,0.0374,0.201,0.00806,0.152,132.77,4BP3uh0hFLFRb5cjsgLqDh
5236,0.828,0.795,-6.188,0.26,0.228,0.0,0.307,160.099,0sVcnEo2jnUnr3p7uVDZ9o
5237,0.689,0.777,-5.465,0.29,0.289,0.0,0.104,139.723,0i80MyRQOeCARD6QOXowab
5238,0.92,0.553,-5.068,0.191,0.236,0.0,0.0767,112.022,7gihksIHhs6nw5tYlI6UEq
5239,0.484,0.939,-4.243,0.0435,0.0543,0.0,0.162,171.874,7vaqJy3seasHkKfkN0FIyY
5240,0.747,0.824,-5.62,0.407,0.0601,0.0,0.322,84.202,5a7ZwaNag3gG74mwiiNmlH
5241,0.87,0.425,-10.385,0.402,0.325,0.0,0.0808,135.976,1tbgXRHdmYvKWyf1xgrV0u
5242,0.59,0.671,-4.97,0.0722,0.372,0.0,0.0795,135.088,5MnJYDuaE1DpPkNrIQQZAO
5243,0.837,0.364,-11.713,0.276,0.149,0.0,0.271,123.984,2JvzF1RMd7lE3KmFlsyZD8
5244,0.649,0.453,-7.28,0.085,0.627,0.0,0.116,99.183,4ZT9FnbFu1PaBfV3itxiqT
5245,0.738,0.489,-8.911,0.135,0.342,3.12e-06,0.488,81.049,77MhMKDCBu2XNs1Dzu2AK6
5246,0.944,0.532,-9.645,0.174,0.0814,0.000341,0.0522,134.953,2k17VNNGHPmnGwXZ8KdfPt
5247,0.907,0.53,-6.112,0.127,0.0578,2.23e-06,0.101,135.998,0F7FA14euOIX8KcbEturGH
5248,0.713,0.51,-7.416,0.0765,0.0143,3.58e-06,0.333,81.441,47H8NFQgMR0mAX6eiJSc5r
5249,0.689,0.805,-8.31,0.275,0.0927,0.000876,0.144,97.532,0ZpIJAhMBuEuo0FBeb7jgG
5250,0.857,0.503,-7.502,0.265,0.266,0.0,0.0852,122.036,38nyi6J4H44dXpf0PE3bWE
5251,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,105.143,60a0Rd6pjrkxjPbaKzXjfq
5252,0.3,0.929,-3.214,0.0636,0.000259,2.26e-06,0.329,147.116,58KPPL1AdLHMvR2O2PZejr
5253,0.928,0.481,-9.35,0.287,0.105,0.0,0.176,134.007,343YBumqHu19cGoGARUTsd
5254,0.882,0.601,-7.676,0.159,0.0625,0.0,0.0745,140.007,5H64xeStZSTs3Uq2iqebnQ
5255,0.585,0.597,-7.499,0.037,0.339,0.0404,0.195,100.051,4RVbK6cV0VqWdpCDcx3hiT
5256,0.736,0.792,-3.137,0.146,0.0617,0.0,0.223,157.955,4svCVV4VHEL3Z4efES868h
5257,0.46,0.955,-3.4,0.141,0.728,4.54e-05,0.242,176.324,1MFKUbiPx9BCFbmw7jmQrr
5258,0.481,0.652,-9.493,0.0587,0.197,0.000446,0.0666,87.455,1VibppoKjhco3CmIbEcsC0
5259,0.853,0.673,-8.174,0.219,0.142,0.0,0.168,130.977,0KnEgAaWk3xGq3qYedP3DJ
5260,0.756,0.434,-6.653,0.167,0.0917,0.0,0.275,163.905,7457jURDYPCGH9tvJQVKO1
5261,0.785,0.413,-11.84,0.151,0.0946,0.0,0.126,87.529,4immekPm8Har57BB9DcDSj
5262,0.582,0.606,-5.708,0.0612,0.0965,0.0,0.0903,119.969,2Y1daWsVNs2c3osG4ms0Pb
5263,0.838,0.699,-7.553,0.061,0.134,0.0,0.102,125.034,4Km5PQZJ4gGe5GbMzi2pCB
5264,0.939,0.438,-5.857,0.126,0.0692,0.0,0.138,118.007,2ZLXySbOZbdg1uLpC48zzJ
5265,0.939,0.438,-5.857,0.126,0.0692,0.0,0.138,118.007,2ZLXySbOZbdg1uLpC48zzJ
